,time,iiwa_joint_1,iiwa_joint_2,iiwa_joint_3,iiwa_joint_4,iiwa_joint_5,iiwa_joint_6,iiwa_joint_7,link_pos_1,link_pos_2,link_pos_3,link_pos_4,link_pos_5,link_pos_6,link_pos_7
164,1639136568379756235,0.9305793735593056,-1.3367212533880015,0.8484358907273752,-0.7161101337179121,1.1045203145506153,-0.8446328747305532,2.8073765355052545,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.04261655037891819, -0.07621151421726008, 0.530985954285946]","[-0.0811743816749245, -0.1451647889847721, 0.703782770068485]","[-0.19521610604346795, -0.3082337574180126, 0.7708871412909916]","[-0.31315914436206294, -0.4248342194002809, 0.8816944604432032]","[-0.28802532184299623, -0.5227188078238676, 0.8760033871942386]"
165,1639136568479472150,2.686007727506943,0.8644303323601465,2.5323342907057853,1.2849737943386597,2.918807157405516,0.7170837042680898,-2.564499511810931,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.122026538441806, -0.16382015725032656, 0.38870811015004314]","[-0.23243150179465683, -0.3120383947619637, 0.43277735266678696]","[-0.39479945144672496, -0.35688136636166923, 0.5581797323247962]","[-0.5245782605959827, -0.35329566587952377, 0.7096032887744216]","[-0.5488891649462118, -0.4484309904775452, 0.7341744088812293]"
166,1639136568579454429,-0.3167475598995755,-1.0288658295920468,1.7982736336759069,-1.5847853037838926,2.1841217071872028,0.4119889190935875,2.9573281342067026,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.14345824997260745, 0.07028907613430092, 0.47630545216895503]","[-0.27325380947206557, 0.13388395454070143, 0.5996294327027416]","[-0.3592780760118866, 0.3044273526079754, 0.5123667548733674]","[-0.4039374470369218, 0.4941281025475411, 0.46989728287271026]","[-0.4232357781776766, 0.509327028315967, 0.37170330611920643]"
167,1639136568679555077,-1.7140281561149435,-2.041302338154149,1.1311123653954591,0.5676796873127614,-1.317091837619761,1.1383682483536421,-1.6609909427526424,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.17096015986047614, 0.0560379467848342, 0.44831607572572285]","[-0.3256383997339312, 0.10673894625770483, 0.5463163347156962]","[-0.2827379841798065, 0.30795633800433875, 0.5042317103979589]","[-0.22278962871481645, 0.47407922525063184, 0.4115285766321656]","[-0.2584354993279306, 0.5648284544802153, 0.43872120987114493]"
168,1639136568779502741,2.1461191644289896,-1.6937007066716023,1.354590830075766,-0.7495261681402212,-1.2229505280344428,0.8852792062841117,-2.9927547204240126,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.026718728005155776, 0.18526442758545078, 0.24479915207719125]","[0.05089281524883915, 0.35288462397217213, 0.1586650515756374]","[-0.030815779098986668, 0.5021099246940911, 0.035557313256085604]","[-0.1600230052858834, 0.6133008993274578, -0.06801174515988204]","[-0.1281430345260534, 0.704192499476542, -0.036901063928328176]"
169,1639136568879502552,2.510696491433405,0.8232903324125398,-0.3698622228714172,1.5687585890427034,-1.9270406586836812,0.5385699990453849,2.012681135054232,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.1134002866527721, -0.17486443452922432, 0.3142550097330809]","[0.21600054600450222, -0.333075113389509, 0.29096192330114545]","[0.18381368859082536, -0.540268484087149, 0.3025771438665048]","[0.21439215874641981, -0.7366447317127915, 0.31948325315917736]","[0.14082235597109288, -0.7738990292056631, 0.3781781544531748]"
170,1639136568979583013,-2.058310045086025,-0.7906079109180777,-1.025480612836611,-1.6503828072060702,-2.2619810766133237,-0.375713755038154,-1.7952334772768959,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.124363912159212, 0.09084636989442638, 0.48276047922818444]","[-0.23688364220859323, 0.17304070456007667, 0.6119247223393702]","[-0.17443197493353899, 0.03341160588992774, 0.7558118449707154]","[-0.1000471020852408, -0.13047658781752886, 0.8417888224393941]","[-0.05951876361109574, -0.12176901060860926, 0.9341312389102437]"
171,1639136569079510626,-1.888420452870269,1.0536191577490222,2.350798701533098,0.5406740699047687,2.581821331130407,-1.134148378982225,-0.9374147707056016,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.06991984746081137, 0.13187479152428352, 0.4877168043639031]","[0.13318066183092592, 0.2511900790934132, 0.6213653416455578]","[-0.06627880532685651, 0.257064059710444, 0.6867978818136137]","[-0.22783245360265014, 0.2619856877483369, 0.8036768204905104]","[-0.3191599344371442, 0.23477664018035413, 0.769552797063189]"
172,1639136569179620453,-2.1376607076886396,1.1679121601619382,1.5831290478077311,-1.5635366839576057,-0.9428447266502288,-1.8411241259750173,-2.31163672149018,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.05700784608738303, -0.1734054257500619, 0.4438299754642995]","[-0.10858637349889948, -0.330296049048046, 0.5377713818367267]","[-0.2421997780188273, -0.49067383047496455, 0.5607153430721741]","[-0.37464614796285, -0.6180110682309307, 0.6383534585138282]","[-0.3300083457290621, -0.7041729711020146, 0.6095596552677975]"
173,1639136569279491123,1.7941801443409449,0.2849858413246173,2.2114640463699904,1.655994280380376,-2.3355568088541414,-1.5860600475490363,2.7676135689491765,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.10373893442687399, -0.162969689129153, 0.4223353745915083]","[-0.19759797033612625, -0.3104184554846135, 0.49682928493616996]","[-0.020670297936149384, -0.4235012468218505, 0.49980939273713154]","[0.10770442215736956, -0.5757728740805746, 0.48895707626133567]","[0.11088900939005314, -0.5282669013492337, 0.5782796991460589]"
174,1639136569379537048,-2.4501664000830154,0.5596109924033188,-0.8208076665697202,1.2347514150961771,2.4656433946875427,1.860010811476661,-0.9751612110556542,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.013079215003855896, 0.05757326371719946, 0.5415297830094419]","[-0.024912790484450664, 0.10966335946116296, 0.7238662533513066]","[0.11318904172318789, 0.2589664410972199, 0.6715549376072908]","[0.2700754347369038, 0.3533742739232284, 0.592445451524759]","[0.2809922816504079, 0.3759003876763459, 0.6905213744245652]"
175,1639136569479613054,2.7409235161969634,1.9973764929199525,0.5781835248816822,2.049106916138604,1.0437923508235234,-2.0264184814229718,-2.4767771034216564,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.08587711690440059, -0.07108364316955584, 0.517966953297322]","[-0.16357546076971927, -0.13539741556179669, 0.678984672947259]","[-0.011176327616463713, -0.19756038846554363, 0.8094080949768327]","[0.09859394794912943, -0.30707992658744815, 0.9348690346027516]","[0.14944023407535345, -0.276220790384902, 0.8529675150808108]"
176,1639136569579580140,-2.1643040340233197,1.4549752375111915,-0.8165931735962864,0.1154735962342186,2.815449187696507,0.007114412533701042,-2.910625833361547,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.17603957255332064, 0.07456722775816371, 0.2531104296264143]","[-0.3353134715304824, 0.14203281477659166, 0.1744960564312295]","[-0.27403056929230935, 0.22672391538386247, 0.35662739193172943]","[-0.24385738019229974, 0.3561522640972227, 0.5053633028909456]","[-0.16635192376424743, 0.3096287386705111, 0.4598225979584416]"
177,1639136569679476655,-0.42658855644120175,1.9756037606538717,0.9816123338411042,0.4979795159181011,-1.15686788517267,-1.4900021961368153,0.32645786865436266,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.1166603122301956, -0.1729203040147423, 0.364268086241036]","[-0.22221011853293715, -0.3293720076476523, 0.3862249261733629]","[-0.32240432952031517, -0.5094159242993173, 0.4267873245411252]","[-0.396898277122988, -0.693584478723972, 0.40898043453463506]","[-0.45121894238716986, -0.7419738136859952, 0.4793596046575471]"
178,1639136569779631123,1.8632992184281931,-1.919280496227511,1.671155519688488,-0.09291899196450283,0.053475695995352616,-0.6163478927168196,0.32682986641169176,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.17572881464288023, -0.07986847807873015, 0.2572932293364343]","[0.334721551701095, -0.1521304344348231, 0.18246329397412442]","[0.47458701398694436, -0.30730287945548457, 0.1610351637272849]","[0.5589599499664026, -0.4880199629693953, 0.1583831078394141]","[0.6274062553178625, -0.4434257607099115, 0.21814890414946891]"
179,1639136569879564476,2.900912495127605,2.0497109256087973,2.3783325534829154,0.6260674941455721,-1.5243266247772769,0.3281847606956609,-1.928560183010352,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.05691365666806285, -0.18899363241395878, 0.26829056832154297]","[0.10840696508113748, -0.35998787126496445, 0.20341060632678543]","[0.14631945834906057, -0.5531180983341526, 0.13017565397196004]","[0.1775533614259474, -0.7498750957386162, 0.12039724556549891]","[0.2385464102653918, -0.7816005013553802, 0.04610837269936277]"
180,1639136569979527979,-2.8767557081123285,0.8515998801848044,0.4513153926840121,-0.3851888806106203,-0.7621728237196712,0.401107531023372,2.1692383281106777,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.18100204679718343, 0.04442472849458465, 0.2432286067403561]","[-0.34476580342341084, 0.08461853046496776, 0.15567353664826247]","[-0.43136981339368413, 0.19346265086104003, -0.001656380761854065]","[-0.4547303860668517, 0.31131853055230974, -0.1608693364739401]","[-0.5388632225910902, 0.31096900576292397, -0.2171457405062466]"
181,1639136570079704390,2.722404199827205,-0.2927332481496789,-0.986972250956296,0.4244535084966064,1.1622423977575391,0.608474974628527,-0.3556697539760787,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.1524821153587969, -0.04135429313760847, 0.47834387205364504]","[-0.29044212449272794, -0.07877008216777798, 0.6035121372450086]","[-0.467888649773655, -0.16255211802537572, 0.6783005129011325]","[-0.6445988007368698, -0.18424795503352587, 0.7682299474766573]","[-0.7061141815618033, -0.2613034498553532, 0.7453432998469415]"
182,1639136570179533095,-1.060555256418498,-0.4968920771172749,2.0949373588643945,-1.6752883821227884,-1.7303850053437448,1.6486031966280643,0.11475240914406415,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.05535300324981824, -0.024665271025152865, 0.5410663309370353]","[0.10543429190400268, -0.046981468620173314, 0.722983487499126]","[0.16819700395632797, -0.15394600158491295, 0.8924515690468678]","[0.24680403498697187, -0.19952685035334156, 1.070012293583847]","[0.2039163534082048, -0.27666805946851813, 1.119563990073946]"
183,1639136570279598330,1.6358367065744663,-1.822061847099904,1.7843041537128284,0.1095866778156771,-1.5287163799452863,2.038186081267656,0.8915666094216146,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.3400000000000001]","[-0.048890586056938135, 0.08735527538495441, 0.52460435113352]","[-0.09312492582191055, 0.16639100073367075, 0.6916273354924377]","[0.024884518128933872, 0.3257695787668636, 0.6225459342144526]","[0.11336021672265037, 0.5038532524932019, 0.6069656290029075]","[0.19032302495057665, 0.43811801769541137, 0.605919179887666]"
184,1639136570379632477,2.5889658465128482,1.7628028582783402,2.0840845993444868,1.9079654900214449,-1.2824105636633878,-1.576473877719612,1.5292337661059574,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.013220258263314688, -0.20297561881763304, 0.2877877127770657]","[0.025181444310147905, -0.3866202263193713, 0.240548024337306]","[0.06079924906413964, -0.5881268262302646, 0.19336262217882394]","[0.1511032615099367, -0.7640257903078084, 0.16710943622670812]","[0.06976139497363254, -0.7542910042597109, 0.22655878179911845]"
185,1639136570479575925,-1.7302436806025712,0.5318656495499217,-0.7871400301618494,1.5562004542944812,1.7200361882905706,0.16948630986606306,0.8738410792570512,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.1754565304409066, 0.10820847617224426, 0.29992592346516184]","[-0.3342029151260184, 0.20611138318443142, 0.2636684256478888]","[-0.16973101780578995, 0.3075067431463643, 0.18140071649007702]","[0.012614366407444969, 0.348899014440453, 0.11196491352615714]","[0.0018161196413739172, 0.4217775829701055, 0.18137386191069754]"
186,1639136570579528113,1.5372733698460201,-0.3570337432856401,1.1792951180131426,1.9532669477732212,0.7967925030431169,0.8542295121098924,-0.055396706120067314,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.016909257984881895, -0.10514892123495287, 0.5209911085040543]","[-0.03220811044648088, -0.20028365949532953, 0.6847449685791313]","[0.1346755614398885, -0.09931047592427938, 0.7625540699571167]","[0.28555057590026633, -0.044884919673533405, 0.8811250564520335]","[0.35740622303938874, 0.021808667756089112, 0.8559413043490364]"
187,1639136570679554286,-2.3967214576661298,-0.26212775050439885,2.1329499750239296,-0.9785527474108576,0.7772328006622216,-0.7433451107294069,-1.5773852610590475,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.0024599325282233034, -0.07335304527270117, 0.5367569045324144]","[-0.0046855857689729885, -0.13972008623364857, 0.7147750562522316]","[0.1738822024789148, -0.1879935429645602, 0.615360679145566]","[0.36715645205662023, -0.21584408922334072, 0.5746924910464835]","[0.37682144363765663, -0.30116989467315597, 0.5211053203609661]"
188,1639136570779588040,-2.6366937156294163,2.0223031845403967,-2.7459549456642387,-1.680520004477844,-2.1304610982458616,1.9849812913511031,1.868883799500604,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.04000720859238805, 0.036889126070410325, 0.5428265654158906]","[0.07620420684324661, 0.07026500203816716, 0.726336315077897]","[0.26441377009427297, 0.0432798033028473, 0.8154932517125367]","[0.4402310243534805, -0.03475470786329879, 0.8682511721777498]","[0.46434697819999327, -0.013507384625384589, 0.9642327434573266]"
189,1639136570879542150,-0.4194035882968867,0.12423198606559716,-0.4686318839302848,-0.3429741623533431,0.8954897354017874,0.7514920328930255,0.15990165064679518,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.1653787378524342, -0.09140162321910775, 0.24837240405179173]","[-0.3150071197184571, -0.1740983299419636, 0.1654712458129013]","[-0.40936575049003654, -0.13433299870705803, 0.3488156409568244]","[-0.5476796884459655, -0.09115870037486648, 0.48589125706211966]","[-0.49442941136736596, -0.17680438788110459, 0.49453499483210084]"
190,1639136570979496191,2.7716195133168804,-0.3940797728288756,-1.7275272678539093,-0.2371015720623766,2.631965433644426,1.3657159629106066,1.2225755816483947,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.023766415625480736, -0.010596431907350167, 0.5483815565714725]","[0.04526936309656826, -0.020183679822690263, 0.7369172506123236]","[0.11176539133823657, -0.08475522200816688, 0.9253550232797813]","[0.16867728091483125, -0.20085955309339987, 1.0772277039306217]","[0.24304085018401553, -0.15866201049195203, 1.1314025778478372]"
191,1639136571079532453,1.0573780658156795,-0.018995019813344616,0.9407202061834309,-1.8124270026738665,2.8081404830508263,1.1031431104267042,-2.6069922246926347,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.07517556627764815, -0.029155509880339193, 0.5339035597364121]","[0.1431915548141977, -0.055534304534833656, 0.7093401137836574]","[0.24050929604315546, -0.04101985429151351, 0.8948625867518342]","[0.2981519608014656, 0.023270573782746357, 1.074664016272262]","[0.2782355330481844, -0.06907632682902204, 1.1110078720521397]"
192,1639136571179508044,2.9154266163503086,1.5469377877740282,-1.5144037430875776,-1.7350065818269604,1.7682816232443268,1.8695027389339085,-0.41468001134911997,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.0019590875657173384, -0.003474452127740776, 0.5499621160074405]","[-0.003731595364062283, -0.006618004052348388, 0.7399278400141732]","[-0.0877727646254357, 0.17976064862291108, 0.6919686938985866]","[-0.21385498887468607, 0.32061974479751465, 0.6283567629953705]","[-0.20735323571013195, 0.3847708513292085, 0.7063814561158593]"
193,1639136571279497200,-2.7855442199178992,-0.7624455207659555,-0.02669017330759038,1.902129077982586,2.7004401809575085,-1.0990861234331786,1.5542300043054331,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.2045937475124023, 0.047077597684135754, 0.3450098178731418]","[-0.38970237621430914, 0.0896716146355426, 0.34954251023451643]","[-0.31014457340947627, 0.2836161715575561, 0.337049918302048]","[-0.18354850600148967, 0.43586555761808576, 0.3130072445525588]","[-0.26396170121295637, 0.4390870638355229, 0.25161644773761627]"
194,1639136571379558556,1.0166512214109118,-0.7134782733747307,-1.8808024134514327,0.1439220934254406,-2.6020282873581984,1.4671138896373837,-2.2322049743468444,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.13594829908093278, 0.05055891518073195, 0.4918613053833951]","[0.25894914110683626, 0.09630269558146465, 0.629259629301732]","[0.35111903147173673, 0.124926436460646, 0.44275120384002886]","[0.4743007503020282, 0.10684122115698606, 0.28691898915565994]","[0.49500735253934575, 0.2045857001676441, 0.2707096262218322]"
195,1639136571479596166,-2.7352492422644623,0.522039756703609,0.7555606990081221,0.4452429973603662,0.5647767984595489,-0.050140422900713855,-0.24183695392350255,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.07232225230906672, -0.11687065613618378, 0.4987789077782109]","[-0.13775667106566447, -0.22261077359221612, 0.6424360148156654]","[-0.23006661734134737, -0.31727171440564084, 0.8055868042801907]","[-0.30005094164216506, -0.35538197523525983, 0.9884372687905557]","[-0.3873692390455866, -0.37218150080829004, 0.9400763250540164]"
196,1639136571579611998,0.6101334187351592,-1.2584733772225662,-1.3214354902394152,-1.3152626734019224,-0.3038120400328625,-0.8575961286673062,0.10508382919249737,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.09618952379623713, -0.041389462283465996, 0.5220288106969296]","[-0.1832181405639248, -0.07883707101699375, 0.6867215441846085]","[-0.24212509613744942, -0.036670778687825895, 0.8838305860276195]","[-0.3536226071576954, -0.00482112025408904, 1.046121664938151]","[-0.3182946198122678, 0.021677981453751466, 1.1371997683373698]"
